"type","name","iso_country","municipality","icao_code","iata_code"
"small_airport","Thompson-Robbins Airport","US","West Helena","KHEE","HEE"
"medium_airport","Manassas Regional Airport/Harry P. Davis Field","US","Manassas","KHEF","MNZ"
"small_airport","Natchez–Adams County Airport / Hardy-Anders Field","US","Natchez","KHEZ","HEZ"
"medium_airport","Hartford Brainard Airport","US","Hartford","KHFD","HFD"
"small_airport","Mackall Army Air Field","US","Hoffman","KHFF","HFF"
"medium_airport","Hagerstown Regional Richard A Henson Field","US","Hagerstown","KHGR","HGR"
"medium_airport","Jack Northrop Field Hawthorne Municipal Airport","US","Hawthorne","KHHR","HHR"
"small_airport","Stan Stamper Municipal Airport","US","Hugo","KHHW","HUJ"
"medium_airport","Range Regional Airport","US","Hibbing","KHIB","HIB"
"small_airport","Mount Washington Regional Airport","US","Whitefield","KHIE","HIE"
"medium_airport","Hill Air Force Base","US","Ogden","KHIF","HIF"
"medium_airport","Lake Havasu City International Airport","US","Lake Havasu City","KHII","HII"
"medium_airport","Portland Hillsboro Airport","US","Portland","KHIO","HIO"
"small_airport","Blytheville Municipal Airport","US","Blytheville","KHKA","HKA"
"small_airport","Hawkins Field","US","Jackson","KHKS","HKS"
"medium_airport","Hickory Regional Airport","US","Hickory","KHKY","HKY"
"small_airport","Batesville Airport","US","Batesville","KHLB","HLB"
"small_airport","Hill City Municipal Airport","US","Hill City","KHLC","HLC"
"medium_airport","Wheeling Ohio County Airport","US","Wheeling","KHLG","HLG"
"medium_airport","Helena Regional Airport","US","Helena","KHLN","HLN"
"heliport","Hood Army Air Field","US","Fort Cavazos (Killeen)","KHLR","HLR"
"medium_airport","Holloman Air Force Base","US","Alamogordo","KHMN","HMN"
"small_airport","Hemet Ryan Airport","US","Hemet","KHMT","HMT"
"small_airport","Huntingburg Airport","US","Huntingburg","KHNB","HNB"
"small_airport","Henderson Executive Airport","US","Las Vegas","KHND","HSH"
"medium_airport","Lea County Regional Airport","US","Hobbs","KHOB","HOB"
"medium_airport","Huron Regional Airport","US","Huron","KHON","HON"
"medium_airport","Campbell Army Airfield (Fort Campbell)","US","Fort Campbell","KHOP","HOP"
"medium_airport","Memorial Field Airport","US","Hot Springs","KHOT","HOT"
"medium_airport","William P Hobby Airport","US","Houston","KHOU","HOU"
"medium_airport","Westchester County Airport","US","White Plains","KHPN","HPN"
"small_airport","Hampton Municipal Airport","US","Hampton","KHPT","HPT"
"small_airport","Baytown Airport","US","Baytown","KHPY","HPY"
"medium_airport","Bowerman Airport","US","Hoquiam","KHQM","HQM"
"small_airport","Hermiston Municipal Airport","US","Hermiston","KHRI","HES"
"medium_airport","Valley International Airport","US","Harlingen","KHRL","HRL"
"medium_airport","Boone County Airport","US","Harrison","KHRO","HRO"
"small_airport","Harrisburg-Raleigh Airport","US","Harrisburg","KHSB","HSB"
"small_airport","Billy Mitchell Airport","US","Hatteras","KHSE","HNC"
"small_airport","Hastings Municipal Airport","US","Hastings","KHSI","HSI"
"small_airport","Ingalls Field","US","Hot Springs","KHSP","HSP"
"medium_airport","Homestead ARB Airport","US","Homestead","KHST","HST"
"medium_airport","Huntsville International Carl T Jones Field","US","Huntsville","KHSV","HSV"
"small_airport","Hawthorne Industrial Airport","US","Hawthorne","KHTH","HTH"
"small_airport","Roscommon County - Blodgett Memorial Airport","US","Houghton Lake","KHTL","HTL"
"medium_airport","Tri-State Airport / Milton J. Ferguson Field","US","Huntington","KHTS","HTS"
"small_airport","Lawrence County Airpark","US","South Point","KHTW","HTW"
"medium_airport","Redstone Army Air Field","US","Redstone Arsnl Huntsville","KHUA","HUA"
"medium_airport","Houlton International Airport","US","Houlton","KHUL","HUL"
"small_airport","Houma Terrebonne Airport","US","Houma","KHUM","HUM"
"medium_airport","Hutchinson Municipal Airport","US","Hutchinson","KHUT","HUT"
"small_airport","Hanksville Airport","US","Hanksville","KHVE","HVE"
"medium_airport","Tweed New Haven Airport","US","New Haven","KHVN","HVN"
"medium_airport","Havre City County Airport","US","Havre","KHVR","HVR"
"small_airport","Hartsville Regional Airport","US","Hartsville","KHVS","HVS"
"small_airport","Hayward Executive Airport","US","Hayward","KHWD","HWD"
"small_airport","North Perry Airport","US","Hollywood","KHWO","HWO"
"small_airport","Brookhaven Calabro Airport","US","Shirley","KHWV","WSH"
"medium_airport","Hilton Head Airport","US","Hilton Head Island","KHXD","HHH"
"medium_airport","Cape Cod Gateway Airport","US","Hyannis","KHYA","HYA"
"medium_airport","Sawyer County Airport","US","Hayward","KHYR","HYR"
"medium_airport","Hays Regional Airport","US","Hays","KHYS","HYS"
"small_airport","Hazleton Municipal Airport","US","Hazleton","KHZL","HZL"
"medium_airport","Northeast Ohio Regional Airport","US","Ashtabula","KHZY","JFN"
"medium_airport","McConnell Air Force Base","US","Wichita","KIAB","IAB"
"large_airport","Washington Dulles International Airport","US","Dulles","KIAD","IAD"
"medium_airport","Niagara Falls International Airport","US","Niagara Falls","KIAG","IAG"
"large_airport","George Bush Intercontinental Houston Airport","US","Houston","KIAH","IAH"
"small_airport","Schenck Field","US","Clarinda","KICL","ICL"
"medium_airport","Wichita Eisenhower National Airport","US","Wichita","KICT","ICT"
"medium_airport","Idaho Falls Regional Airport","US","Idaho Falls","KIDA","IDA"
"small_airport","Ida Grove Municipal Airport","US","Ida Grove","KIDG","IDG"
"small_airport","Indiana County–Jimmy Stewart Airport","US","Indiana","KIDI","IDI"
"small_airport","Independence Municipal Airport","US","Independence","KIDP","IDP"
"small_airport","Pine Ridge Airport","US","Pine Ridge","KIEN","XPR"
"small_airport","Iowa Falls Municipal Airport","US","Iowa Falls","KIFA","IFA"
"medium_airport","Laughlin Bullhead International Airport","US","Bullhead City","KIFP","IFP"
"medium_airport","Kingman Airport","US","Kingman","KIGM","IGM"
"small_airport","Jacksonville Municipal Airport","US","Jacksonville","KIJX","IJX"
"medium_airport","Greater Kankakee Airport","US","Kankakee","KIKK","IKK"
"small_airport","Skylark Field","US","Killeen","KILE","ILE"
"medium_airport","Wilmington Airport","US","Wilmington","KILG","ILG"
"medium_airport","Wilmington International Airport","US","Wilmington","KILM","ILM"
"medium_airport","Wilmington Airpark","US","Wilmington","KILN","ILN"
"small_airport","Imperial Municipal Airport","US","Imperial","KIML","IML"
"small_airport","Immokalee Regional Airport","US","Immokalee","KIMM","IMM"
"small_airport","Madison Municipal Airport","US","Madison","KIMS","MDN"
"medium_airport","Ford Airport","US","Kingsford","KIMT","IMT"
"large_airport","Indianapolis International Airport","US","Indianapolis","KIND","IND"
"medium_airport","Winkler County Airport","US","Wink","KINK","INK"
"medium_airport","Falls International Airport","US","International Falls","KINL","INL"
"small_airport","Creech Air Force Base","US","Indian Springs","KINS","INS"
"medium_airport","Smith Reynolds Airport","US","Winston Salem","KINT","INT"
"medium_airport","Winslow Lindbergh Regional Airport","US","Winslow","KINW","INW"
"small_airport","Iowa City Municipal Airport","US","Iowa City","KIOW","IOW"
"medium_airport","Imperial County Airport","US","Imperial","KIPL","IPL"
"medium_airport","Williamsport Regional Airport","US","Williamsport","KIPT","IPT"
"medium_airport","Kirksville Regional Airport","US","Kirksville","KIRK","IRK"
"small_airport","Kirsch Municipal Airport","US","Sturgis","KIRS","IRS"
"medium_airport","Kissimmee Gateway Airport","US","Orlando","KISM","ISM"
"medium_airport","Kinston Regional Jetport At Stallings Field","US","Kinston","KISO","ISO"
"medium_airport","Long Island Mac Arthur Airport","US","Islip","KISP","ISP"
"small_airport","Schoolcraft County Airport","US","Manistique","KISQ","ISQ"
"small_airport","Alexander Field South Wood County Airport","US","Wisconsin Rapids","KISW","ISW"
"medium_airport","Ithaca Tompkins Regional Airport","US","Ithaca","KITH","ITH"
"medium_airport","Mesa Gateway Airport","US","Mesa","KIWA","AZA"
"small_airport","Gogebic Iron County Airport","US","Ironwood","KIWD","IWD"
"small_airport","Wiscasset Airport","US","Wiscasset","KIWI","ISS"
"small_airport","West Houston Airport","US","Houston","KIWS","IWS"
"small_airport","New Century AirCenter Airport","US","New Century","KIXD","JCI"
"small_airport","Inyokern Airport","US","Inyokern","KIYK","IYK"
"small_airport","Santa Ynez Airport","US","Santa Ynez","KIZA","SQA"
"small_airport","Eastern Slopes Regional Airport","US","Fryeburg","KIZG","FRY"
"medium_airport","Jackson Hole Airport","US","Jackson","KJAC","JAC"
"medium_airport","Jackson-Medgar Wiley Evers International Airport","US","Jackson","KJAN","JAN"
"small_airport","Jasper County Airport Bell Field","US","Jasper","KJAS","JAS"
"large_airport","Jacksonville International Airport","US","Jacksonville","KJAX","JAX"
"medium_airport","Jonesboro Municipal Airport","US","Jonesboro","KJBR","JBR"
"medium_airport","Kimble County Airport","US","Junction","KJCT","JCT"
"small_airport","Jordan Airport","US","Jordan","KJDN","JDN"
"small_airport","Jefferson City Memorial Airport","US","Jefferson City","KJEF","JEF"
"large_airport","John F Kennedy International Airport","US","New York","KJFK","JFK"
"medium_airport","Chautauqua County-Jamestown Airport","US","Jamestown","KJHW","JHW"
"small_airport","Jack Edwards National Airport","US","Gulf Shores","KJKA","GUF"
"medium_airport","Joplin Regional Airport","US","Joplin","KJLN","JLN"
"medium_airport","Jamestown Regional Airport","US","Jamestown","KJMS","JMS"
"small_airport","Joliet Regional Airport","US","Joliet","KJOT","JOT"
"medium_airport","Concord-Padgett Regional Airport","US","Concord","KJQF","USA"
"small_airport","Cherokee County Airport","US","Jacksonville","KJSO","JKV"
"medium_airport","John Murtha Johnstown Cambria County Airport","US","Johnstown","KJST","JST"
"small_airport","Southern Wisconsin Regional Airport","US","Janesville","KJVL","JVL"
"medium_airport","Jackson County Airport/Reynolds Field","US","Jackson","KJXN","JXN"
"small_airport","Mesa Del Rey Airport","US","King City","KKIC","KIC"
"medium_airport","Southwest Washington Regional Airport","US","Kelso","KKLS","KLS"
"small_airport","Kanab Municipal Airport","US","Kanab","KKNB","KNB"
"medium_airport","Southeast Colorado Regional Airport","US","Lamar","KLAA","LAA"
"medium_airport","Purdue University Airport","US","West Lafayette","KLAF","LAF"
"medium_airport","Lakeland Linder International Airport","US","Lakeland","KLAL","LAL"
"small_airport","Los Alamos Airport","US","Los Alamos","KLAM","LAM"
"medium_airport","Capital City Airport","US","Lansing","KLAN","LAN"
"medium_airport","Laramie Regional Airport","US","Laramie","KLAR","LAR"
"large_airport","Harry Reid International Airport","US","Las Vegas","KLAS","LAS"
"medium_airport","Lawton Fort Sill Regional Airport","US","Lawton","KLAW","LAW"
"large_airport","Los Angeles International Airport","US","Los Angeles","KLAX","LAX"
"medium_airport","Lubbock Preston Smith International Airport","US","Lubbock","KLBB","LBB"
"medium_airport","Arnold Palmer Regional Airport","US","Latrobe","KLBE","LBE"
"medium_airport","North Platte Regional Airport Lee Bird Field","US","North Platte","KLBF","LBF"
"medium_airport","Liberal Mid-America Regional Airport","US","Liberal","KLBL","LBL"
"medium_airport","Lumberton Regional Airport","US","Lumberton","KLBT","LBT"
"medium_airport","Texas Gulf Coast Regional Airport","US","Angleton","KLBX","LJN"
"medium_airport","Lake Charles Regional Airport","US","Lake Charles","KLCH","LCH"
"small_airport","Laconia Municipal Airport","US","Laconia / Gilford","KLCI","LCI"
"medium_airport","Rickenbacker International Airport","US","Columbus","KLCK","LCK"
"small_airport","Lake City Gateway Airport","US","Lake City","KLCQ","LCQ"
"small_airport","Linden Airport","US","Linden","KLDJ","LDJ"
"small_airport","Mason County Airport","US","Ludington","KLDM","LDM"
"medium_airport","Lebanon Municipal Airport","US","Lebanon","KLEB","LEB"
"medium_airport","Leesburg International Airport","US","Leesburg","KLEE","LEE"
"small_airport","Lemmon Municipal Airport","US","Lemmon","KLEM","LEM"
"small_airport","Auburn Lewiston Municipal Airport","US","Auburn/Lewiston","KLEW","LEW"
"medium_airport","Blue Grass Airport","US","Lexington","KLEX","LEX"
"medium_airport","Langley Air Force Base","US","Hampton","KLFI","LFI"
"medium_airport","Angelina County Airport","US","Lufkin","KLFK","LFK"
"medium_airport","Lafayette Regional Airport","US","Lafayette","KLFT","LFT"
"large_airport","LaGuardia Airport","US","New York","KLGA","LGA"
"medium_airport","Long Beach Airport (Daugherty Field)","US","Long Beach","KLGB","LGB"
"small_airport","LaGrange Callaway Airport","US","LaGrange","KLGC","LGC"
"small_airport","La Grande/Union County Airport","US","La Grande","KLGD","LGD"
"small_airport","Laguna Army Airfield","US","Yuma Proving Ground(Yuma)","KLGF","LGF"
"medium_airport","Logan-Cache Airport","US","Logan","KLGU","LGU"
"small_airport","William T. Piper Memorial Airport","US","Lock Haven","KLHV","LHV"
"small_airport","MidCoast Regional Airport at Wright Army Airfield","US","Hinesville","KLHW","LIY"
"small_airport","Triangle North Executive Airport","US","Louisburg","KLHZ","LFN"
"small_airport","Limon Municipal Airport","US","Limon","KLIC","LIC"
"medium_airport","Bill & Hillary Clinton National Airport/Adams Field","US","Little Rock","KLIT","LIT"
"small_airport","Lake Placid Airport","US","Lake Placid","KLKP","LKP"
"small_airport","Louisa County Airport / Freeman Field","US","Louisa","KLKU","LOW"
"small_airport","Lake County Airport","US","Lakeview","KLKV","LKV"
"small_airport","Challis Airport","US","Challis","KLLJ","CHL"
"small_airport","Louisville Winston County Airport","US","Louisville","KLMS","LMS"
"medium_airport","Crater Lake-Klamath Regional Airport","US","Klamath Falls","KLMT","LMT"
"small_airport","Palm Beach County Park Airport","US","West Palm Beach","KLNA","LNA"
"medium_airport","Hunt Field","US","Lander","KLND","LND"
"medium_airport","Lincoln Airport","US","Lincoln","KLNK","LNK"
"small_airport","Lake County Executive Airport","US","Willoughby","KLNN","LNN"
"small_airport","Lonesome Pine Airport","US","Wise","KLNP","LNP"
"small_airport","Tri-County Regional Airport","US","Spring Green","KLNR","LNR"
"medium_airport","Lancaster Airport","US","Lancaster","KLNS","LNS"
"medium_airport","Derby Field","US","Lovelock","KLOL","LOL"
"small_airport","Wings Field","US","Philadelphia","KLOM","BBX"
"small_airport","Lewis University Airport","US","Chicago/Romeoville","KLOT","LOT"
"medium_airport","Bowman Field","US","Louisville","KLOU","LOU"
"medium_airport","London-Corbin Airport/Magee Field","US","London","KLOZ","LOZ"
"small_airport","Lompoc Airport","US","Lompoc","KLPC","LPC"
"small_airport","Pickens County Airport","US","Pickens","KLQK","LQK"
"medium_airport","Laredo International Airport","US","Laredo","KLRD","LRD"
"medium_airport","Little Rock Air Force Base","US","Jacksonville","KLRF","LRF"
"small_airport","Le Mars Municipal Airport","US","Le Mars","KLRJ","LRJ"
"medium_airport","Las Cruces International Airport","US","Las Cruces","KLRU","LRU"
"small_airport","Lordsburg Municipal Airport","US","Lordsburg","KLSB","LSB"
"medium_airport","La Crosse Regional Airport","US","La Crosse","KLSE","LSE"
"medium_airport","Lawson Army Air Field","US","Fort Benning","KLSF","LSF"
"small_airport","Lusk Municipal Airport","US","Lusk","KLSK","LSK"
"small_airport","Los Banos Municipal Airport","US","Los Banos","KLSN","LSN"
"medium_airport","Nellis Air Force Base","US","Las Vegas","KLSV","LSV"
"medium_airport","Altus Air Force Base","US","Altus","KLTS","LTS"
"medium_airport","Luke Air Force Base","US","Glendale","KLUF","LUF"
"medium_airport","Cincinnati Municipal Airport Lunken Field","US","Cincinnati","KLUK","LUK"
